,ID,title,date,url
80,d-5134590,"Merana Nenek Penjual Jajan Kena Tipu, Uang dan Dagangan Ludes Digondol", 15 Agu 2020 15:05 WIB,https://news.detik.com/berita-jawa-tengah/d-5134590/merana-nenek-penjual-jajan-kena-tipu-uang-dan-dagangan-ludes-digondol?single=1
81,d-5133143,"Penembakan Maut di Kelapa Gading, Pelaku Tembak Korban 5 Kali", 14 Agu 2020 14:21 WIB,https://news.detik.com/berita/d-5133143/penembakan-maut-di-kelapa-gading-pelaku-tembak-korban-5-kali?single=1
82,d-5132858,"Pakai Parang, Suami di Kendari Tebas Istri Sendiri hingga Tewas", 14 Agu 2020 10:54 WIB,https://news.detik.com/berita/d-5132858/pakai-parang-suami-di-kendari-tebas-istri-sendiri-hingga-tewas?single=1
83,d-5132251,"Sepasang Kekasih Sadis Pembunuh ABG Divonis 9 dan 4,5 Tahun", 13 Agu 2020 19:29 WIB,https://news.detik.com/berita-jawa-tengah/d-5132251/sepasang-kekasih-sadis-pembunuh-abg-divonis-9-dan-45-tahun?single=1
84,d-5131682,"Bius Sopir dengan Ramuan, Komplotan Pencuri Ini Gasak Mobil Mewah", 13 Agu 2020 14:53 WIB,https://news.detik.com/berita-jawa-tengah/d-5131682/bius-sopir-dengan-ramuan-komplotan-pencuri-ini-gasak-mobil-mewah?single=1
85,d-5130892,Pengacara: 4 Tersangka Penyerang Doa Nikah di Solo Hanya Simpatisan, 12 Agu 2020 20:53 WIB,https://news.detik.com/berita-jawa-tengah/d-5130892/pengacara-4-tersangka-penyerang-doa-nikah-di-solo-hanya-simpatisan?single=1
86,d-5130510,Pencuri Ini Ngaku Bagikan Hasil Curiannya ke Pengemis dan Tukang Becak, 12 Agu 2020 17:55 WIB,https://news.detik.com/berita-jawa-tengah/d-5130510/pencuri-ini-ngaku-bagikan-hasil-curiannya-ke-pengemis-dan-tukang-becak?single=1
87,d-5129162,Ini Tampang 5 Pelaku Penyerangan Doa Nikahan Anak Habib Umar Assegaf, 11 Agu 2020 18:50 WIB,https://news.detik.com/berita-jawa-tengah/d-5129162/ini-tampang-5-pelaku-penyerangan-doa-nikahan-anak-habib-umar-assegaf?single=1
88,d-5129093,Ini Peran 5 Pelaku di Penyerangan Doa Nikahan Anak Habib Umar Assegaf, 11 Agu 2020 18:18 WIB,https://news.detik.com/berita-jawa-tengah/d-5129093/ini-peran-5-pelaku-di-penyerangan-doa-nikahan-anak-habib-umar-assegaf?single=1
89,d-5128316,Keluarga Ungkap Detik-detik Mencekam Doa Pernikahan di Solo Diserang, 11 Agu 2020 11:21 WIB,https://news.detik.com/berita-jawa-tengah/d-5128316/keluarga-ungkap-detik-detik-mencekam-doa-pernikahan-di-solo-diserang?single=1
90,d-5127563,"Mobil Pejabat Pemkab Sragen Dibobol Maling, Duit Rp 80 juta Raib", 10 Agu 2020 18:17 WIB,https://news.detik.com/berita-jawa-tengah/d-5127563/mobil-pejabat-pemkab-sragen-dibobol-maling-duit-rp-80-juta-raib?single=1
91,d-5127435,Sepasang Kekasih Sadis Pembunuh 2 ABG Dituntut Lebih dari 6 Tahun Bui, 10 Agu 2020 17:16 WIB,https://news.detik.com/berita-jawa-tengah/d-5127435/sepasang-kekasih-sadis-pembunuh-2-abg-dituntut-lebih-dari-6-tahun-bui?single=1
92,d-5127411,Keluarga Ungkap Detik-detik Penyerangan Acara Doa Pernikahan di Solo, 10 Agu 2020 17:12 WIB,https://news.detik.com/berita-jawa-tengah/d-5127411/keluarga-ungkap-detik-detik-penyerangan-acara-doa-pernikahan-di-solo?single=1
93,d-5127191,Alasan Polisi Tak Tangkap Penyerang Acara Doa Pernikahan Solo di TKP, 10 Agu 2020 15:37 WIB,https://news.detik.com/berita-jawa-tengah/d-5127191/alasan-polisi-tak-tangkap-penyerang-acara-doa-pernikahan-solo-di-tkp?single=1
94,d-5126793,"Acara Doa Pernikahan di Solo Diserang Massa, Gusdurian: Memilukan!", 10 Agu 2020 11:26 WIB,https://news.detik.com/berita-jawa-tengah/d-5126793/acara-doa-pernikahan-di-solo-diserang-massa-gusdurian-memilukan?single=1
95,d-5125790,Anak di Riau Ngaku Diperkosa Ayah Kandungnya Tiga Kali Saat Ibunya Kerja, 09 Agu 2020 08:55 WIB,https://news.detik.com/berita/d-5125790/anak-di-riau-ngaku-diperkosa-ayah-kandungnya-tiga-kali-saat-ibunya-kerja?single=1
96,d-5124030,Pria di NTB Dihukum Penjara Seumur Hidup karena Bunuh dan Bakar Pacarnya, 07 Agu 2020 14:45 WIB,https://news.detik.com/berita/d-5124030/pria-di-ntb-dihukum-penjara-seumur-hidup-karena-bunuh-dan-bakar-pacarnya?single=1
